UID,Name,Age,Position(s),Foot,Height (CM),Weight (KG),International Caps,International Goals,Club,Sell value (€),Wages (€),Contract expiration (year),Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Free Kick Taking,Penalty Taking,Technique,Rel. clause (€),CA,PA
67293610,Juanpe,21,GK,Right,185.0,73.0,,,Alcorcón,26220.0,290.0,1.0,11.0,8.0,6.0,8.0,3,8.0,8.0,9.0,8,8.0,13.0,6.0,9.0,8,5,9,5,10,13,15,2,1,3,10,6,5,4,11,9,6,9,15,13,1,5,5,2,4,206170.0,34.0,52.0
67294764,Christian Gómez,22,GK,Right,187.0,,,,Leganés,20870.0,370.0,1.0,8.0,11.0,13.0,7.0,4,14.0,11.0,7.0,10,15.0,14.0,10.0,9.0,5,6,9,8,6,13,6,2,9,2,9,7,6,6,11,15,7,10,12,10,1,5,5,2,1,370880.0,45.0,55.0
88021178,Matt Gould,28,GK,Right,189.0,77.0,,,Altrincham,290.0,750.0,1.0,9.0,8.0,9.0,6.0,7,9.0,8.0,11.0,5,8.0,11.0,11.0,9.0,8,8,10,9,9,11,14,7,6,6,8,9,8,12,9,10,9,14,11,8,9,10,1,1,10,,33.0,51.0
91194865,Lucas Zahaczewski,21,GK,Right,186.0,,,,SpVgg Bayreuth,5270.0,670.0,1.0,10.0,10.0,12.0,5.0,1,14.0,6.0,9.0,10,12.0,12.0,13.0,8.0,13,7,12,6,10,14,14,1,7,2,10,8,7,3,13,16,8,11,12,11,5,5,6,2,5,,45.0,57.0
2000026330,Luca Moro,17,GK,Right,191.0,74.0,,,Paganese,133400.0,220.0,2.0,8.0,10.0,11.0,5.0,1,10.0,13.0,8.0,11,11.0,12.0,14.0,6.0,10,9,11,7,9,13,9,1,8,1,9,2,6,6,8,15,7,13,10,6,6,6,4,3,5,,37.0,43.0
2000034021,Álex Fernández,20,GK,Right,197.0,,,,Navalcarnero,50520.0,290.0,1.0,12.0,9.0,8.0,8.0,8,9.0,10.0,9.0,7,7.0,13.0,5.0,8.0,6,9,8,7,7,7,8,3,4,2,11,7,6,6,8,7,3,16,15,8,1,7,6,2,5,41230.0,35.0,51.0
2000041878,Jonny,28,GK,Left,195.0,,,,Toledo,2150.0,350.0,1.0,11.0,10.0,13.0,5.0,4,11.0,11.0,11.0,8,5.0,15.0,11.0,9.0,6,11,8,7,10,14,9,1,5,3,10,8,7,7,9,17,8,9,14,9,7,4,6,2,7,122350.0,44.0,51.0
2000161664,Josan,17,GK,Right,187.0,,,,Real Betis,275300.0,290.0,2.0,7.0,7.0,9.0,5.0,5,9.0,11.0,7.0,9,6.0,12.0,6.0,9.0,6,5,9,4,9,13,14,1,4,1,7,7,6,5,13,13,7,8,15,13,1,6,6,3,2,183870.0,37.0,48.0
2000196766,Nico Willeke,17,GK,Right,191.0,,,,SC Paderborn,4520.0,400.0,1.0,9.0,4.0,5.0,13.0,1,9.0,12.0,5.0,8,6.0,9.0,14.0,9.0,10,3,12,4,11,11,16,2,3,2,5,3,3,3,11,9,1,11,15,8,1,2,5,3,1,,15.0,45.0
2000212642,Rafa,18,GK,Left,192.0,,,,Granada,84330.0,290.0,1.0,11.0,10.0,7.0,12.0,1,11.0,8.0,10.0,7,10.0,14.0,8.0,7.0,9,10,11,6,9,13,5,1,3,3,8,7,6,6,10,16,7,10,12,9,1,4,5,2,1,317070.0,39.0,47.0
2000222078,Elliot Krasniqi,15,GK,Right,183.0,,,,Tottenham Hotspur,274230.0,200.0,2.0,8.0,3.0,9.0,5.0,1,13.0,7.0,8.0,9,5.0,10.0,5.0,8.0,5,5,8,4,12,7,9,1,4,3,5,6,3,5,10,12,6,8,13,12,1,6,4,2,2,,25.0,50.0
2000228199,Jack Myatt,17,GK,Right,192.0,,,,Solihull Moors,79890.0,10.0,2.0,11.0,8.0,6.0,5.0,1,5.0,9.0,5.0,5,11.0,6.0,6.0,6.0,13,7,14,5,7,12,6,1,2,2,3,5,4,4,9,9,2,12,11,10,1,3,6,2,4,,25.0,50.0
103737,Adam Legzdins,35,GK,Right,191.0,78.0,,,Dundee,1000.0,1040.0,0.9,13.0,12.0,14.0,9.0,8,13.0,12.0,11.0,4,16.0,13.0,10.0,10.0,9,10,13,4,9,8,11,10,6,2,11,11,6,9,10,11,12,14,12,11,8,13,4,2,4,,48.0,50.0
1411758,Gian Maria Rossi,35,GK,Right,180.0,78.0,,,Imolese,890.0,770.0,1.0,10.0,11.0,10.0,9.0,10,12.0,10.0,12.0,8,11.0,12.0,10.0,10.0,8,12,12,11,10,11,12,5,8,7,11,11,4,9,10,11,12,11,12,10,10,11,7,1,8,,45.0,50.0
5101583,Saul Deeney,39,GK,Left,186.0,73.0,,,Matlock,0.0,170.0,1.0,12.0,11.0,12.0,3.0,2,11.0,10.0,9.0,8,3.0,12.0,7.0,11.0,5,7,11,6,5,7,6,5,3,5,8,7,2,6,6,12,11,9,12,10,3,11,4,1,1,,28.0,50.0
5112080,Jake Cole,36,GK,Right,191.0,94.0,,,Free Agent,,,,11.0,7.0,9.0,6.0,9,9.0,10.0,13.0,9,13.0,12.0,5.0,8.0,7,8,11,6,8,8,14,3,13,1,7,12,7,8,6,10,8,11,11,6,9,12,6,5,8,,33.0,43.0
7459738,Jon Irazusta,36,GK,Right,183.0,76.0,,,Real Unión,1000.0,880.0,1.0,12.0,15.0,12.0,5.0,4,11.0,8.0,8.0,8,12.0,8.0,11.0,11.0,5,13,15,8,10,14,11,3,9,1,8,9,8,8,9,17,9,9,13,9,5,7,5,3,4,93750.0,48.0,50.0
8444545,Cheick N'Diaye,37,GK,Right,191.0,80.0,10.0,0.0,Stade Briochin,80.0,320.0,1.0,12.0,9.0,11.0,12.0,7,12.0,9.0,11.0,7,8.0,12.0,11.0,7.0,8,12,12,10,9,10,14,6,7,2,10,11,8,7,8,12,12,15,14,7,10,13,8,2,7,,42.0,50.0
8446396,Yoann Djidonou,36,GK,Right,180.0,79.0,20.0,0.0,Romorantin,490.0,470.0,1.0,10.0,10.0,10.0,8.0,8,11.0,9.0,11.0,7,13.0,13.0,10.0,6.0,6,12,11,11,12,10,16,7,8,3,11,10,7,6,10,12,12,10,15,9,13,12,6,8,8,,43.0,50.0
12013946,Ibrahim Koné,32,GK,Right,192.0,90.0,5.0,0.0,Hibernians,2480.0,840.0,0.9,13.0,10.0,10.0,7.0,6,10.0,9.0,11.0,6,8.0,12.0,8.0,7.0,8,11,14,10,9,9,14,6,12,2,9,10,5,5,10,12,14,16,15,9,13,15,6,1,6,,41.0,50.0
13107490,Papa Demba Camara,29,GK,Right,195.0,70.0,2.0,0.0,Créteil,2780.0,580.0,1.0,13.0,12.0,11.0,8.0,6,11.0,10.0,11.0,8,7.0,12.0,10.0,8.0,8,10,12,10,10,10,13,3,7,2,10,10,7,7,10,12,14,17,15,9,12,12,8,3,6,,45.0,50.0
19250018,Bruno Bertinato,24,GK,Left,194.0,84.0,,,Venezia,12240.0,960.0,1.0,12.0,11.0,12.0,5.0,5,13.0,11.0,11.0,4,8.0,12.0,8.0,10.0,9,9,12,8,11,11,2,2,8,3,12,6,7,7,12,11,9,13,12,12,8,9,5,3,4,,46.0,50.0
28018767,Mark Halstead,31,GK,Right,191.0,89.0,,,Torquay,520.0,870.0,1.0,8.0,7.0,10.0,2.0,5,8.0,12.0,11.0,8,15.0,13.0,5.0,9.0,6,12,11,9,11,9,13,2,3,3,11,10,5,11,8,11,12,14,9,8,9,11,5,2,6,,36.0,50.0
28058618,Yusuf Mersin,27,GK,Right,196.0,85.0,,,Maidstone,310.0,520.0,1.0,13.0,8.0,8.0,14.0,7,9.0,8.0,9.0,8,12.0,12.0,9.0,9.0,5,9,10,9,11,11,8,4,8,3,9,7,9,8,7,9,9,14,13,7,9,10,1,1,9,,33.0,50.0
28059583,Jonny Maxted,28,GK,Right,183.0,71.0,,,Northampton,820.0,1040.0,1.0,9.0,11.0,13.0,15.0,8,10.0,12.0,9.0,10,13.0,11.0,7.0,10.0,7,10,12,8,10,10,17,3,8,5,10,10,10,10,8,12,8,12,13,7,12,10,3,2,10,,39.0,50.0
28085800,Ryan Fulton,26,GK,Left,191.0,78.0,,,Hamilton,1040.0,750.0,1.9,13.0,8.0,7.0,6.0,9,12.0,7.0,12.0,8,7.0,12.0,10.0,11.0,12,7,9,11,12,12,10,4,5,1,11,9,5,10,11,12,10,15,7,11,12,11,3,1,6,,44.0,50.0
28100267,Oliver Byrne,24,GK,Left,183.0,,,,Altrincham,1050.0,810.0,1.0,14.0,10.0,10.0,12.0,3,11.0,13.0,7.0,7,8.0,10.0,10.0,8.0,5,9,13,5,9,6,5,3,3,2,9,7,6,6,12,12,7,11,8,9,6,10,3,1,1,,36.0,50.0
29000030,Elliott Parish,32,GK,Right,188.0,83.0,,,St. Johnstone,430.0,990.0,0.9,10.0,11.0,11.0,6.0,8,12.0,9.0,12.0,10,10.0,11.0,9.0,10.0,6,12,15,12,10,11,11,4,9,3,4,12,8,9,8,10,9,12,11,8,10,10,7,2,9,,42.0,50.0
29007076,Steve Arnold,32,GK,Right,196.0,84.0,,,Southend,770.0,1160.0,1.0,15.0,9.0,9.0,5.0,6,11.0,7.0,9.0,9,8.0,10.0,8.0,9.0,4,12,14,9,9,11,17,2,5,1,8,9,5,9,6,12,10,15,8,7,11,12,7,3,6,,37.0,50.0
29075816,Max Crocombe,28,GK,Right,194.0,88.0,2.0,0.0,Grimsby,1800.0,810.0,1.0,11.0,11.0,10.0,10.0,8,11.0,11.0,9.0,8,8.0,12.0,14.0,9.0,5,10,11,9,11,9,12,2,7,1,10,14,8,12,11,12,8,16,6,11,14,11,9,2,8,,44.0,50.0
29125266,Mateusz Hewelt,25,GK,Right,186.0,78.0,,,Tranmere,1470.0,870.0,1.0,10.0,9.0,10.0,6.0,7,11.0,11.0,10.0,8,6.0,12.0,6.0,11.0,11,9,9,10,11,11,8,6,8,10,11,11,7,8,9,11,12,12,12,9,11,10,7,3,4,,43.0,50.0
29175210,Rory Brown,22,GK,Left,184.0,,,,Glenavon,1850.0,230.0,5.0,7.0,9.0,11.0,5.0,9,10.0,12.0,9.0,9,7.0,10.0,5.0,9.0,12,12,13,8,10,14,18,2,12,2,13,8,7,6,11,11,8,8,14,9,1,10,5,3,10,,43.0,51.0
29223277,Nathan Broome,20,GK,Right,189.0,,,,Wimbledon,229850.0,700.0,2.0,10.0,11.0,9.0,5.0,1,10.0,12.0,12.0,8,10.0,12.0,8.0,9.0,14,7,11,8,10,15,10,3,14,2,9,9,6,8,9,12,9,12,11,9,6,7,6,2,4,,42.0,56.0
35015110,Frank Lehmann,33,GK,Right,191.0,78.0,,,SV Elversberg,2190.0,1140.0,1.0,13.0,10.0,12.0,4.0,9,11.0,9.0,11.0,9,5.0,13.0,7.0,10.0,5,10,10,9,11,11,14,4,8,3,11,13,9,11,9,11,12,16,12,9,12,12,5,1,8,,48.0,50.0
43007709,Angelo Casadei,34,GK,Right,193.0,84.0,,,Free Agent,,,,12.0,13.0,12.0,5.0,5,12.0,11.0,12.0,5,11.0,11.0,10.0,11.0,11,10,11,9,10,11,13,3,13,3,10,11,10,10,11,10,11,16,10,11,10,11,2,1,3,,46.0,50.0
43036554,Richard Marcone,29,GK,Right,184.0,86.0,,,Avellino,3480.0,690.0,2.0,12.0,10.0,12.0,9.0,5,11.0,8.0,13.0,5,8.0,11.0,10.0,9.0,8,11,13,11,10,10,11,7,9,8,13,8,11,10,10,12,12,9,10,11,12,12,6,2,5,,45.0,50.0
43162437,Alessandro Farroni,24,GK,Left,186.0,78.0,,,Vis Pesaro,5210.0,1280.0,3.0,12.0,12.0,11.0,7.0,7,13.0,6.0,12.0,7,7.0,12.0,9.0,9.0,8,12,12,8,13,12,13,5,12,5,11,13,8,10,10,12,11,13,5,9,8,10,4,10,5,,48.0,50.0
43321762,Tommaso Aglietti,22,GK,Right,184.0,79.0,,,Reggina,2140.0,430.0,1.0,12.0,9.0,11.0,4.0,2,9.0,8.0,12.0,9,5.0,10.0,7.0,10.0,5,10,9,5,9,14,10,3,9,1,11,8,7,3,9,9,8,9,11,9,2,4,5,3,4,,37.0,50.0
43393266,Sheikh Sibi,24,GK,Right,185.0,73.0,3.0,0.0,Virtus Verona,2530.0,710.0,1.0,12.0,13.0,13.0,5.0,6,12.0,11.0,12.0,5,12.0,12.0,13.0,11.0,10,11,12,9,12,7,14,5,10,6,11,11,9,10,11,11,12,12,12,12,11,12,1,3,4,,46.0,50.0
48036864,Léonard Aggoune,24,GK,Left,179.0,63.0,,,Moulins Yzeure Foot,890.0,240.0,1.0,7.0,8.0,10.0,5.0,2,10.0,12.0,9.0,10,5.0,10.0,7.0,10.0,12,10,11,9,11,10,16,2,10,2,11,9,8,8,13,11,9,9,15,15,7,9,6,2,8,,37.0,50.0
49061839,André Costa Da Silva,21,GK,Right,183.0,,,,Evreux FC 27,760.0,160.0,1.0,12.0,9.0,10.0,14.0,2,13.0,9.0,9.0,7,14.0,13.0,9.0,4.0,15,8,11,5,8,13,16,3,3,2,10,7,6,6,10,13,4,6,16,12,5,5,6,1,1,,36.0,54.0
50040234,Vincent Pappalardo,31,GK,Left,185.0,72.0,,,FC Sète,4860.0,860.0,1.0,12.0,13.0,10.0,9.0,1,13.0,14.0,8.0,7,8.0,10.0,11.0,7.0,8,10,14,9,11,13,11,1,13,2,13,8,7,7,13,12,10,11,16,8,7,10,8,1,4,,47.0,50.0
50073808,Pierre Cahart,25,GK,Right,188.0,82.0,,,C' Chartres,150.0,110.0,1.0,12.0,7.0,7.0,8.0,1,12.0,7.0,4.0,6,12.0,12.0,12.0,7.0,11,8,12,5,10,11,17,2,2,2,8,5,4,4,10,14,6,8,8,10,1,3,6,2,1,,32.0,50.0
61007421,Mark Ridgers,31,GK,Right,194.0,83.0,,,Inverness CT,22466790.0,1040.0,1.9,13.0,13.0,10.0,7.0,8,13.0,13.0,13.0,12,6.0,13.0,8.0,14.0,7,10,12,10,9,10,15,2,8,8,8,10,12,10,9,8,10,16,13,8,10,14,7,3,10,,50.0,50.0
61031380,Derek Gaston,35,GK,Right,191.0,92.0,,,Arbroath,21324110.0,260.0,1.9,11.0,8.0,14.0,9.0,4,13.0,10.0,12.0,7,9.0,16.0,6.0,8.0,9,8,11,8,13,11,11,8,9,9,13,6,8,8,7,12,10,15,11,4,10,11,8,3,4,,46.0,50.0
63033447,Peter Urminsky,23,GK,Right,199.0,80.0,,,St. Mirren,39640.0,700.0,1.9,13.0,11.0,7.0,5.0,4,7.0,13.0,12.0,8,15.0,12.0,10.0,8.0,10,10,13,10,12,13,11,3,13,2,4,7,6,6,12,16,10,16,12,13,2,10,5,1,6,,47.0,55.0
65010126,Dino Visser,33,GK,Right,190.0,,,,Hereford,1020.0,460.0,1.0,12.0,11.0,13.0,11.0,5,10.0,8.0,10.0,12,5.0,11.0,9.0,8.0,9,8,13,10,10,10,12,3,12,2,10,11,6,9,9,11,10,15,10,8,7,10,6,4,6,,39.0,50.0
67044351,Álex Sánchez,31,GK,Right,184.0,76.0,,,Badalona Fut,2310.0,290.0,1.0,10.0,9.0,9.0,5.0,7,12.0,11.0,12.0,10,13.0,12.0,16.0,9.0,6,10,10,10,9,9,14,6,4,3,9,9,3,4,11,12,10,10,10,11,9,10,7,2,9,151880.0,40.0,50.0
67108186,Lopito,29,GK,Left,180.0,65.0,,,Mancha Real,1920.0,290.0,1.0,13.0,7.0,8.0,5.0,2,11.0,11.0,11.0,10,10.0,14.0,12.0,7.0,7,9,13,6,8,11,17,2,9,2,10,8,7,7,11,13,8,11,8,14,2,6,6,2,6,122350.0,43.0,50.0
67121780,Jon Tena,29,GK,Right,184.0,70.0,,,Barakaldo,3700.0,600.0,1.0,15.0,9.0,8.0,12.0,8,14.0,13.0,8.0,10,5.0,14.0,13.0,13.0,7,10,9,11,10,8,6,2,12,3,11,10,11,9,13,7,10,12,7,12,8,7,6,2,11,185640.0,46.0,50.0
67144041,Pol Ballesté,26,GK,Right,180.0,65.0,,,Leonesa,4200.0,1180.0,1.0,11.0,12.0,8.0,4.0,6,13.0,6.0,12.0,6,7.0,13.0,7.0,8.0,11,12,11,8,8,12,12,6,11,2,13,11,6,8,12,13,11,11,12,9,8,10,5,5,6,253140.0,48.0,50.0
67157616,Miguel,28,GK,Right,183.0,74.0,,,Vélez C.F.,3540.0,550.0,1.0,11.0,9.0,8.0,10.0,3,14.0,10.0,11.0,9,11.0,14.0,14.0,6.0,9,12,10,9,10,14,17,1,11,2,9,6,8,6,13,11,8,11,15,12,8,7,5,3,1,194080.0,47.0,50.0
67159350,Luisma,29,GK,Right,189.0,,,,Free Agent,,,,13.0,9.0,8.0,5.0,1,11.0,14.0,11.0,5,9.0,12.0,11.0,7.0,7,9,10,7,9,13,12,1,13,3,10,3,5,5,8,13,7,10,10,8,6,4,7,2,1,,42.0,50.0
67177700,Facundo Ackermann,28,GK,Right,189.0,83.0,,,La Nucía,2720.0,390.0,1.0,13.0,10.0,6.0,5.0,5,13.0,13.0,9.0,13,15.0,8.0,6.0,7.0,5,13,15,9,11,9,9,2,1,1,10,9,8,8,14,9,9,14,13,12,6,7,5,3,6,168760.0,45.0,50.0
67213439,Javi Sánchez,30,GK,Right,196.0,,,,Real Jaén,1620.0,310.0,1.0,13.0,14.0,9.0,5.0,1,7.0,11.0,8.0,9,6.0,8.0,14.0,7.0,5,8,6,6,10,14,9,2,11,2,10,8,2,7,9,11,8,17,10,9,3,6,7,3,1,94510.0,41.0,50.0
67225544,Ibon Barandiaran,28,GK,Right,185.0,82.0,,,Leioa,2340.0,350.0,1.0,13.0,13.0,10.0,11.0,5,12.0,9.0,10.0,8,14.0,12.0,10.0,6.0,5,12,13,8,8,14,5,1,6,2,7,8,7,7,11,7,8,13,14,10,7,6,4,1,5,122350.0,43.0,50.0
67241025,Ernestas Juskevicius,23,GK,Left,188.0,80.0,,,Linares,36320.0,390.0,2.0,13.0,14.0,10.0,5.0,6,11.0,14.0,12.0,10,11.0,15.0,13.0,9.0,9,12,8,10,14,15,13,3,7,2,11,10,9,7,9,13,5,9,12,10,2,5,8,3,3,166490.0,50.0,52.0
67245417,Adrià Rojas,22,GK,Left,183.0,,,,Arenteiro,1160.0,220.0,1.0,6.0,11.0,14.0,5.0,6,11.0,10.0,12.0,9,15.0,14.0,13.0,8.0,8,6,11,7,9,13,12,1,14,2,13,7,6,6,9,10,3,10,7,12,1,4,4,4,5,,40.0,50.0
67257277,Kevin,26,GK,Right,182.0,71.0,,,Berceo,3510.0,450.0,1.0,8.0,11.0,6.0,5.0,1,13.0,10.0,8.0,9,6.0,13.0,7.0,9.0,7,10,8,4,7,13,9,3,1,2,11,7,6,6,13,14,7,6,8,11,5,7,5,3,3,,38.0,50.0
67259877,Alejandro Herrero,21,GK,Right,179.0,,,,Guadalajara,2330.0,290.0,1.0,7.0,9.0,11.0,6.0,2,14.0,11.0,10.0,9,8.0,14.0,5.0,11.0,10,7,9,8,12,14,16,3,9,3,10,8,7,6,9,10,8,9,10,9,1,4,5,3,3,105900.0,39.0,57.0
85008317,Kévin Sommer,32,GK,Right,188.0,82.0,,,Jeunesse Esch,6250.0,430.0,1.0,13.0,13.0,8.0,12.0,7,11.0,10.0,13.0,7,13.0,13.0,9.0,7.0,12,13,14,8,13,7,13,9,11,3,12,11,6,12,11,12,14,14,15,8,11,14,6,2,7,,48.0,50.0
85009994,Jeffrey Baltus,30,GK,Right,186.0,84.0,,,FC Rouen,1310.0,290.0,1.0,12.0,11.0,10.0,8.0,6,11.0,10.0,11.0,7,12.0,11.0,12.0,8.0,9,11,11,10,11,10,13,6,11,2,10,8,7,6,9,10,11,11,13,9,11,11,7,1,7,,40.0,50.0
85075020,Paul Reulet,28,GK,Right,181.0,68.0,,,Granville,4120.0,660.0,1.0,10.0,11.0,10.0,7.0,5,11.0,7.0,12.0,8,12.0,12.0,9.0,11.0,12,12,16,11,12,10,13,3,7,2,13,11,8,6,10,13,11,11,14,11,10,11,6,3,6,,46.0,50.0
85078655,Christopher Dilo,28,GK,Right,189.0,85.0,,,AS Arta,580.0,130.0,1.0,12.0,12.0,11.0,7.0,8,12.0,11.0,13.0,9,9.0,13.0,12.0,13.0,8,11,13,10,12,10,13,6,7,6,11,6,6,12,9,11,14,14,12,8,13,13,1,3,8,,48.0,50.0
85087275,Florent Maddaloni,27,GK,Right,192.0,88.0,,,Free Agent,,,,11.0,12.0,11.0,6.0,8,10.0,10.0,10.0,7,8.0,10.0,11.0,8.0,10,11,12,10,7,8,13,2,11,3,10,11,10,10,11,13,13,16,12,11,10,14,7,1,7,,43.0,50.0
89008785,Elliot Justham,31,GK,Right,191.0,,,,Dag & Red,20594790.0,1280.0,2.0,13.0,13.0,12.0,8.0,3,11.0,12.0,13.0,5,12.0,14.0,7.0,11.0,7,10,12,10,11,12,10,1,12,12,13,12,12,13,5,6,7,15,12,5,5,11,1,1,6,,43.0,50.0
91138550,Robin Brüseke,28,GK,Left,184.0,80.0,,,Ahlen,4780.0,1470.0,2.0,13.0,10.0,10.0,5.0,2,14.0,13.0,12.0,9,11.0,14.0,5.0,9.0,5,10,15,8,10,13,6,2,7,3,14,9,8,8,12,6,9,12,6,11,8,6,5,1,3,,49.0,50.0
91167613,Ricco Cymer,26,GK,Right,185.0,,,,Worms,1660.0,750.0,1.0,13.0,9.0,7.0,5.0,1,8.0,6.0,5.0,9,11.0,12.0,8.0,6.0,6,11,15,6,7,14,10,3,12,3,13,6,7,6,13,17,8,13,13,10,7,10,4,2,4,,43.0,50.0
91189154,Pascal Kühn,25,GK,Right,188.0,70.0,,,Free Agent,,,,13.0,10.0,9.0,15.0,1,13.0,8.0,9.0,9,15.0,13.0,13.0,5.0,5,9,15,6,7,14,15,3,4,3,6,8,7,6,11,9,5,9,12,12,7,5,7,3,2,,45.0,50.0
92076689,Rick Wulle,28,GK,Right,188.0,84.0,,,Free Agent,,,,10.0,13.0,11.0,5.0,1,12.0,10.0,9.0,10,10.0,12.0,10.0,7.0,5,7,14,7,10,13,13,3,7,2,7,7,6,6,11,13,7,13,12,10,4,4,6,3,3,,42.0,50.0
2000024653,Lorenzo Abati,18,GK,Right,189.0,,,,SPAL,25420.0,220.0,1.0,10.0,7.0,8.0,5.0,1,9.0,12.0,4.0,6,8.0,12.0,15.0,9.0,7,8,15,6,12,8,10,3,1,3,7,6,5,5,12,13,5,12,12,11,1,4,4,2,1,,33.0,44.0
2000049896,Divine Imasuen,20,GK,Right,185.0,,,,Lichtenberg,750.0,190.0,1.0,10.0,10.0,13.0,5.0,5,11.0,9.0,7.0,6,11.0,13.0,7.0,7.0,6,8,12,7,10,9,14,3,12,3,11,7,6,5,10,12,7,9,13,11,2,5,4,3,1,,36.0,47.0
2000072550,Luca Bendel,18,GK,Right,182.0,,,,Hallescher FC,42080.0,420.0,1.0,6.0,7.0,6.0,5.0,4,12.0,8.0,9.0,9,6.0,13.0,14.0,8.0,12,7,12,8,10,14,6,2,7,2,9,8,7,7,12,9,8,8,7,11,7,5,5,3,3,,40.0,46.0
2000076168,Pablo Díez,20,GK,Right,186.0,,,,Racing Santander,29940.0,290.0,1.0,12.0,6.0,7.0,5.0,7,7.0,12.0,6.0,9,9.0,13.0,12.0,6.0,12,10,8,7,8,14,10,1,12,3,11,8,7,7,12,10,6,11,10,13,2,5,1,3,5,113910.0,40.0,45.0
2000086278,Hugo Fauroux,25,GK,Right,186.0,79.0,,,D.C. United,14410.0,580.0,1.4,10.0,9.0,7.0,5.0,7,14.0,10.0,10.0,10,14.0,10.0,13.0,8.0,6,10,11,10,10,8,6,2,14,1,10,9,8,8,10,9,10,11,9,10,7,12,5,1,6,,42.0,50.0
2000104652,Matteo Fuscaldo,17,GK,Left,195.0,,,,Monza,104190.0,260.0,2.0,9.0,10.0,7.0,10.0,1,12.0,11.0,8.0,10,9.0,12.0,7.0,5.0,11,4,14,5,9,12,6,1,1,2,7,6,3,5,6,13,5,14,11,5,2,5,5,3,2,,32.0,53.0
2000130792,Dimitris Stamatakis,19,GK,Right,191.0,,,,Eldense,80800.0,290.0,2.0,9.0,8.0,4.0,5.0,5,13.0,10.0,11.0,10,6.0,13.0,7.0,9.0,12,8,9,8,9,13,8,2,7,1,11,8,5,7,13,11,3,11,15,11,4,6,4,3,3,165550.0,39.0,48.0
2000149276,Iván Pérez Oliván,21,GK,Right,192.0,,,,Ebro,59190.0,130.0,1.0,7.0,12.0,10.0,5.0,1,13.0,8.0,8.0,10,11.0,10.0,5.0,9.0,8,6,9,6,12,13,15,1,6,2,9,5,6,4,11,16,7,10,14,11,1,4,5,3,6,159000.0,35.0,53.0
2000221047,Luis Miguel Quirant,17,GK,Right,187.0,,,,Elche CF,77310.0,290.0,1.0,8.0,11.0,10.0,5.0,1,14.0,8.0,9.0,9,6.0,15.0,5.0,5.0,13,5,8,6,7,13,15,2,11,1,5,6,5,5,9,14,6,12,6,6,1,5,5,2,4,183670.0,30.0,51.0
2000230864,Miguel Benedi,19,GK,Right,183.0,,,,Rayo Vallecano,29100.0,290.0,1.0,12.0,9.0,4.0,5.0,1,12.0,9.0,6.0,4,8.0,12.0,12.0,7.0,7,6,10,5,11,12,15,3,6,1,4,5,4,4,12,14,5,9,10,12,3,4,6,3,1,131970.0,30.0,39.0
1508030,Óscar Fornés,39,GK,Right,185.0,79.0,,,Callosa Dep.,260.0,350.0,1.0,14.0,7.0,9.0,11.0,5,14.0,8.0,11.0,9,5.0,6.0,13.0,7.0,12,11,11,6,13,14,18,1,5,1,9,4,5,7,6,15,6,13,9,6,6,6,6,2,6,,43.0,50.0
13234840,Stanley Nwabili,26,GK,Right,196.0,,1.0,0.0,Chippa Utd,3200.0,1650.0,1.0,14.0,10.0,9.0,5.0,1,12.0,12.0,9.0,12,5.0,14.0,5.0,9.0,14,12,12,8,10,14,13,1,6,1,13,9,8,8,10,12,9,14,12,13,8,8,7,2,1,,48.0,50.0
29156429,Nick Hayes,23,GK,Right,195.0,86.0,,,Ipswich,1680.0,870.0,2.0,16.0,10.0,14.0,10.0,7,12.0,13.0,7.0,9,12.0,13.0,8.0,13.0,7,12,7,9,8,8,13,2,6,2,8,8,7,10,7,12,13,17,11,6,8,13,7,1,7,,40.0,50.0
29217093,Josh Gould,25,GK,Left,195.0,,,,Swindon S,0.0,,,14.0,9.0,6.0,5.0,3,12.0,12.0,9.0,6,5.0,12.0,8.0,11.0,8,8,11,6,9,8,15,5,12,3,10,5,5,8,7,11,8,16,11,5,4,14,5,1,4,,36.0,50.0
43339197,Matteo Campani,21,GK,Right,186.0,78.0,,,Vis Pesaro,43540.0,590.0,1.0,9.0,9.0,6.0,9.0,1,12.0,8.0,8.0,11,11.0,12.0,8.0,7.0,10,10,14,7,7,13,13,1,1,1,12,8,7,4,10,14,5,9,13,9,1,3,8,2,1,,35.0,53.0
61064607,Cameron Mackay,25,GK,Right,192.0,75.0,,,Inverness CT,700.0,750.0,0.9,12.0,10.0,9.0,7.0,8,11.0,13.0,10.0,9,8.0,12.0,9.0,12.0,6,9,11,12,11,9,11,4,6,9,9,11,10,12,9,13,12,15,11,10,11,9,6,3,7,,43.0,50.0
67093605,José Ortega,30,GK,Right,185.0,79.0,,,Terrassa,2390.0,330.0,1.0,14.0,13.0,9.0,5.0,1,14.0,7.0,11.0,10,7.0,14.0,5.0,7.0,8,8,15,8,6,13,11,2,12,3,8,7,6,6,12,12,7,8,10,11,6,6,7,1,2,150200.0,44.0,50.0
